-10.000000000000000000 0.000000002614134626
-9.900990099009900902 0.000000003009457931
-9.802960494069209219 0.000000003464299073
-9.705901479276445087 0.000000003987448919
-9.609803444828163066 0.000000004588951437
-9.514656876067487445 0.000000005280258889
-9.420452352542065810 0.000000006074415489
-9.327180547071352024 0.000000006986262666
-9.234832224823120939 0.000000008032668201
-9.143398242399129572 0.000000009232781775
-9.052869546929830591 0.000000010608319438
-8.963237175178049299 0.000000012183879992
-8.874492252651533519 0.000000013987296140
-8.786625992724291123 0.000000016050024199
-8.699629695766624593 0.000000018407575162
-8.613494748283786251 0.000000021099991686
-8.528212622063154669 0.000000024172374648
-8.443774873329855879 0.000000027675463553
-8.360173141910747674 0.000000031666276149
-8.277399150406679951 0.000000036208810788
-8.195444703372951167 0.000000041374818235
-8.114301686507872091 0.000000047244647450
-8.033962065849378220 0.000000053908171471
-7.954417886979582519 0.000000061465799378
-7.875661274237210741 0.000000070029581167
-7.797684429937832284 0.000000079724410995
-7.720479633601813774 0.000000090689337355
-7.644039241189914513 0.000000103078986110
-7.568355684346450118 0.000000117065104361
-7.493421469649950595 0.000000132838232707
-7.419229177871238257 0.000000150609514658
-7.345771463238849996 0.000000170612647546
-7.273041052711732846 0.000000193105990864
-7.201030745259141774 0.000000218374837312
-7.129733411147665123 0.000000246733826978
-7.059141991235311941 0.000000278529594867
-6.989249496272585738 0.000000314143549311
-6.920049006210480691 0.000000353994880814
-6.851533669515327496 0.000000398543752544
-6.783696702490423114 0.000000448294723005
-6.716531388604379593 0.000000503800379167
-6.650031077826118242 0.000000565665202668
-6.584189185966454083 0.000000634549674852
-6.518999194026192434 0.000000711174628878
-6.454454647550685209 0.000000796325855598
-6.390549155990777663 0.000000890858993354
-6.327276392070077193 0.000000995704634164
-6.264630091158491787 0.000001111873793734
-6.202604050651972400 0.000001240463606485
-6.141192129358388208 0.000001382663344661
-6.080388246889492976 0.000001539760741751
-6.020186383058903523 0.000001713148690334
-5.960580577286043180 0.000001904332145207
-5.901564928005983646 0.000002114935447613
-5.843133592085131944 0.000002346710087288
-5.785280784242704755 0.000002601542683879
-5.728000776477925271 0.000002881463452667
-5.671287897502896413 0.000003188655059787
-5.615136532181085549 0.000003525461890617
-5.559541120971371875 0.000003894399857140
-5.504496159377596065 0.000004298166548056
-5.449996197403560672 0.000004739652070800
-5.396035839013426205 0.000005221950352394
-5.342609741597451389 0.000005748371029607
-5.289712615443020738 0.000006322452325635
-5.237339223210911499 0.000006947973980682
-5.185484379416744005 0.000007628971547673
-5.134142949917568366 0.000008369751806506
-5.083309851403533308 0.000009174908279455
-5.032980050894587443 0.000010049337931919
-4.983148565242165873 0.000010998261097849
-4.933810460635807971 0.000012027238304808
-4.884960852114661023 0.000013142194136024
-4.836594903083822672 0.000014349437508751
-4.788707824835467974 0.000015655688121930
